symbol,entry_time,exit_time,entry_price,exit_price,stop_loss,RR,PnL,confidence,entry_type,regime,ADX
DOTUSDT,2025-06-01 19:45:00,2025-06-01 21:00:00,4.0369,4.054,4.5518,-0.03321033210332126,-27.307441179577236,3.0,zone,TREND,34.9017
FILUSDT,2025-06-01 19:45:00,2025-06-01 21:00:00,2.555,2.568,2.841,-0.0454545454545451,-74.75067231985174,4.0,zone,TREND,31.7502
ADAUSDT,2025-06-01 21:00:00,2025-06-01 22:00:00,0.6822,0.6845,0.7721,-1.0,-18.911920096922383,4.0,zone,TREND,35.3216
WIFUSDT,2025-06-02 09:30:00,2025-06-02 18:00:00,0.848,0.8678,0.9659,-0.16793893129771026,-138.85050679078225,3.0,momentum,TREND,33.6366
UNIUSDT,2025-06-02 22:00:00,2025-06-02 23:00:00,6.599,6.444,6.444,-1.0,-1280.450972384568,4.0,momentum,TREND,36.1667
ETHUSDT,2025-06-03 17:00:00,2025-06-03 18:00:00,2615.53,2614.79,2594.1314,-0.03458170160665824,-28.346452970792914,3.5,zone,TREND,35.3298
SOLUSDT,2025-06-03 20:00:00,2025-06-04 01:00:00,169.63,156.32,175.04,2.4602587800369706,2016.3134835155472,3.5,momentum,TREND,36.2552
1000PEPEUSDT,2025-06-03 21:00:00,2025-06-04 01:00:00,0.011,0.012323,0.0129,-0.6963157894736847,-10.842691672666179,5.0,momentum,TREND,37.8133
SOLUSDT,2025-06-03 21:00:00,2025-06-04 01:00:00,154.73,156.32,175.04,-0.22237762237762268,-240.86689998420184,3.5,momentum,TREND,36.2552
UNIUSDT,2025-06-04 08:00:00,2025-06-04 12:00:00,7.538,6.66,6.587,-0.9232386961093582,-764.7891786947324,3.5,momentum,TREND,38.9292
ETHUSDT,2025-06-04 16:30:00,2025-06-04 20:00:00,2654.01,2602.2714000000005,2602.2714000000005,-1.0,-824.5524879774727,3.0,momentum,TREND,31.5364
FILUSDT,2025-06-04 19:30:00,2025-06-05 22:00:00,2.604,2.366,2.949,0.6898550724637685,568.8217163438801,3.5,zone,TREND,32.384
FARTCOINUSDT,2025-06-04 20:30:00,2025-06-05 12:00:00,0.9596,0.8958,1.2095,0.2553021208483392,418.9148978735327,4.0,momentum,TREND,37.3868
LTCUSDT,2025-06-04 22:00:00,2025-06-05 12:00:00,95.7375,88.03,97.63,4.072655217965655,3341.3274026847776,3.5,zone,TREND,35.2729
ARCUSDT,2025-06-05 16:15:00,2025-06-06 03:00:00,0.0386,0.03628,0.0425,0.5948717948717954,19.470157739336766,3.5,momentum,TREND,33.4646
DOTUSDT,2025-06-05 16:30:00,2025-06-06 02:00:00,3.9714,3.866,4.4656,0.21327397814649918,178.9861205262154,3.5,momentum,TREND,32.6783
ARCUSDT,2025-06-06 02:00:00,2025-06-06 03:00:00,0.0352,0.03628,0.0425,-1.0,-9.06369412003605,3.5,momentum,TREND,33.4646
WIFUSDT,2025-06-06 23:30:00,2025-06-07 00:00:00,0.8192,0.8286,0.989,-0.055359246171966824,-79.24406880302513,4.5,zone,TREND,32.7316
SIRENUSDT,2025-06-07 20:00:00,2025-06-08 01:00:00,0.1452,0.14693,0.1536,-0.20595238095238227,-14.577426135839467,3.5,momentum,TREND,33.0035
TAOUSDT,2025-06-08 09:30:00,2025-06-08 13:00:00,376.0,379.5829,379.5829,-1.0,-842.5529010681295,3.5,momentum,TREND,37.8691
SIRENUSDT,2025-06-08 12:00:00,2025-06-08 13:00:00,0.1445,0.14448,0.1471,0.007692307692304654,0.16851058021356058,3.5,zone,TREND,30.965
AAVEUSDT,2025-06-09 16:00:00,2025-06-10 15:00:00,259.6104,305.21360000000027,253.91,8.0,6706.72783292552,3.0,momentum,TREND,30.6812
UNIUSDT,2025-06-09 17:00:00,2025-06-10 15:00:00,6.462,8.045999999999996,6.33,12.0,10060.091749388279,3.0,momentum,TREND,36.3581
AAVEUSDT,2025-06-09 17:00:00,2025-06-10 15:00:00,264.9,305.21360000000027,253.91,3.701891643709857,5928.801995593,3.0,momentum,TREND,30.6812
HYPEUSDT,2025-06-11 04:30:00,2025-06-11 11:00:00,41.524,41.256,38.5436,-0.08992081599785277,-85.58834898584095,3.0,momentum,TREND,34.061
SUIUSDT,2025-06-11 07:00:00,2025-06-11 08:00:00,3.274,3.4919,3.2366,5.826203208556162,2074.0137905843803,3.0,momentum,TREND,31.7321
FARTCOINUSDT,2025-06-11 08:45:00,2025-06-11 11:00:00,1.3633,1.334,1.2223,-0.20780141843971545,-199.94427141541527,3.0,momentum,TREND,36.6204
VIRTUALUSDT,2025-06-11 13:30:00,2025-06-11 18:00:00,2.1575,2.2188,1.929,0.268271334792121,515.4895362107748,4.0,zone,TREND,36.878
HYPEUSDT,2025-06-11 13:30:00,2025-06-11 19:00:00,42.808,42.045,38.555,-0.17940277451210865,-344.72655492557374,4.0,momentum,TREND,30.7867
FARTCOINUSDT,2025-06-11 16:45:00,2025-06-11 18:00:00,1.4472,1.4012,1.254,-0.23809523809523825,-441.9502867138245,4.0,momentum,TREND,32.6103
ARCUSDT,2025-06-11 21:30:00,2025-06-12 12:00:00,0.0369,0.03424,0.042,0.5215686274509809,25.520187798351323,3.5,zone,TREND,35.0826
AXSUSDT,2025-06-12 00:00:00,2025-06-12 01:00:00,2.415,2.516,2.516,-1.0,-959.4055563289962,3.5,momentum,TREND,34.7025
HYPEUSDT,2025-06-12 00:30:00,2025-06-12 14:00:00,40.971,42.41565,40.0079,1.5000000000000073,1439.1083344935014,3.0,zone,RANGE,22.4617
AXSUSDT,2025-06-12 01:00:00,2025-06-12 02:00:00,2.36,2.516,2.516,-1.0,-954.608528547351,3.5,momentum,TREND,34.8555
SUIUSDT,2025-06-12 02:00:00,2025-06-12 03:00:00,3.2256,3.2676,3.2676,-1.0,-398.93090407993634,3.5,zone,TREND,35.0293
DOTUSDT,2025-06-12 04:15:00,2025-06-12 13:00:00,4.134,4.0726,4.193300000000001,1.0354131534569904,581.974270469907,4.0,momentum,TREND,35.9282
AVAXUSDT,2025-06-12 04:15:00,2025-06-12 14:00:00,21.237,21.21,21.946999999999996,0.03802816901408109,72.08930266865212,4.0,momentum,TREND,31.4504
SUIUSDT,2025-06-13 01:00:00,2025-06-13 07:00:00,3.183,3.0156,3.2559,2.2962962962962874,1604.419004575926,5.0,zone,TREND,36.9686
SUIUSDT,2025-06-13 02:00:00,2025-06-16 07:00:00,2.9592,3.1100999999999996,3.2559,-1.0,-1446.2773464187987,5.0,zone,TREND,36.9686
SUIUSDT,2025-06-13 03:00:00,2025-06-16 07:00:00,3.0264,3.1100999999999996,3.2559,-1.0,-802.2095022879588,5.0,zone,TREND,36.9686
BCHUSDT,2025-06-13 15:00:00,2025-06-14 04:00:00,398.7,442.7,392.2571,6.829222865479821,6600.146055798909,3.5,zone,TREND,35.7185
AXLUSDT,2025-06-14 09:00:00,2025-06-14 10:00:00,0.4906,0.4786,0.4786,-1.0,-119.9348540595885,5.0,zone,TREND,38.7693
BCHUSDT,2025-06-15 11:00:00,2025-06-15 21:00:00,413.8,457.6,405.8,5.475000000000001,5468.7444998388655,3.0,momentum,TREND,36.9389
UNIUSDT,2025-06-16 04:00:00,2025-06-16 22:00:00,6.6845,7.655699999999996,6.5631,8.0,9966.4657182884,4.5,zone,TREND,35.098
UNIUSDT,2025-06-16 07:00:00,2025-06-16 22:00:00,7.635,7.655699999999996,6.5631,0.0932012606933629,212.42364123613314,4.5,zone,TREND,35.098
UNIUSDT,2025-06-16 08:00:00,2025-06-16 22:00:00,7.601,7.655699999999996,6.5631,0.2908027644869489,561.332037469458,4.5,zone,TREND,35.098
SUIUSDT,2025-06-16 23:00:00,2025-06-17 01:00:00,2.9344,3.024,3.3698,-0.2057877813504821,-439.83427421574686,4.0,momentum,TREND,31.1181
ARBUSDT,2025-06-17 05:00:00,2025-06-17 14:00:00,0.3382,0.3139,0.3909,0.4611005692599616,259.14994202328614,4.0,momentum,TREND,39.6949
APTUSDT,2025-06-17 06:00:00,2025-06-18 00:00:00,4.914,4.451,5.07,2.9679487179487074,3165.200568660471,3.5,zone,TREND,32.4159
WIFUSDT,2025-06-17 06:15:00,2025-06-17 13:00:00,0.8365,0.8149,0.8599,0.9230769230769267,230.3555040206996,4.0,zone,TREND,33.337
APTUSDT,2025-06-17 13:00:00,2025-06-21 08:00:00,4.549,4.6,5.07,-1.0,-348.6506025954248,3.5,zone,TREND,32.4159
APTUSDT,2025-06-17 14:00:00,2025-06-21 08:00:00,4.52,4.6,5.07,-1.0,-546.9029060320472,3.5,zone,TREND,32.4159
SUIUSDT,2025-06-18 10:00:00,2025-06-18 14:00:00,2.9868,2.8064000000000013,3.0319,4.0,1956.860491092162,5.0,zone,TREND,35.441
DOGEUSDT,2025-06-18 18:00:00,2025-06-18 19:00:00,0.1871,0.16742,0.1913,4.685714285714269,215.40124066056262,3.5,momentum,TREND,32.1351
ADAUSDT,2025-06-18 18:00:00,2025-06-19 00:00:00,0.6838,0.6086,0.6999,4.670807453416144,823.0779114671908,3.5,zone,TREND,31.5668
FILUSDT,2025-06-18 18:30:00,2025-06-18 20:00:00,2.362,2.4,2.701,-0.11209439528023545,-122.68938930110903,3.5,momentum,TREND,38.0634
DOTUSDT,2025-06-19 07:30:00,2025-06-20 00:00:00,3.5756,3.5567,4.1031,0.03582938388625575,78.75996879316,4.0,zone,TREND,34.3009
DOTUSDT,2025-06-20 02:15:00,2025-06-20 08:00:00,3.5331,3.5403,3.857,-0.022229083050323093,-24.44068226377453,3.5,zone,TREND,38.7831
SIRENUSDT,2025-06-20 13:00:00,2025-06-20 16:00:00,0.133,0.12190000000000006,0.1367,3.0,122.02996394374607,5.0,zone,TREND,37.0349
VIRTUALUSDT,2025-06-20 16:30:00,2025-06-21 01:00:00,1.5948,1.5622,1.7385,0.22686151704940832,249.54294875483666,3.5,zone,TREND,30.5384
HBARUSDT,2025-06-21 04:00:00,2025-06-21 05:00:00,0.1526,0.14472,0.1597,1.1098591549295818,86.77668043721829,3.5,momentum,TREND,36.1231
ARBUSDT,2025-06-21 13:00:00,2025-06-22 07:00:00,0.3107,0.2746,0.326,2.3594771241829986,396.0830720108484,3.0,momentum,TREND,33.7414
HBARUSDT,2025-06-21 13:00:00,2025-06-21 22:00:00,0.1552,0.1362,0.1562,19.0,208.46477474255218,3.0,momentum,TREND,30.6119
ARBUSDT,2025-06-21 14:00:00,2025-06-23 18:00:00,0.2843,0.2813,0.326,0.5357142857142868,32.91549074882403,3.0,momentum,TREND,33.7414
ARBUSDT,2025-06-21 22:00:00,2025-06-23 18:00:00,0.274,0.2813,0.326,-1.0,-80.0943608221381,3.0,momentum,TREND,33.7414
TAOUSDT,2025-06-22 18:30:00,2025-06-22 22:00:00,301.14,300.07,354.25,0.02014686499717554,22.165697000342284,3.5,zone,TREND,36.6303
XAUTUSDT,2025-06-24 13:15:00,2025-06-24 16:00:00,3313.2,3322.91,3374.43,-0.15858239425118462,-174.45343101056,3.5,momentum,TREND,39.8561
TAOUSDT,2025-06-25 04:30:00,2025-06-25 07:00:00,338.72,338.1,369.89000000000004,0.01989092075713841,21.864267800063427,3.0,momentum,TREND,36.0228
AXLUSDT,2025-06-25 08:00:00,2025-06-25 20:00:00,0.3416,0.3338,0.3521,0.742857142857145,85.74678469602598,3.5,zone,TREND,35.9323
FILUSDT,2025-06-25 15:15:00,2025-06-25 19:00:00,2.247,2.257,2.398,-0.06622516556291533,-109.93177525131749,5.0,zone,TREND,31.5905
AXLUSDT,2025-06-25 16:00:00,2025-07-03 17:00:00,0.3315,0.3292,0.3521,0.11557788944723756,25.284308307802707,3.5,zone,TREND,35.9323
1000PEPEUSDT,2025-06-25 23:00:00,2025-06-26 00:00:00,0.0093,0.0095,0.0095,-1.0,-2.198393655120752,4.0,momentum,TREND,35.6888
VIRTUALUSDT,2025-06-25 23:00:00,2025-06-26 01:00:00,1.5956,1.4877,1.6709,1.432934926958827,1186.0333769376414,5.0,momentum,TREND,36.3598
VIRTUALUSDT,2025-06-26 00:00:00,2025-06-26 01:00:00,1.4481,1.4877,1.6709,-1.0,-435.2819437139086,5.0,momentum,TREND,36.3598
ETHUSDT,2025-06-26 22:15:00,2025-06-27 03:00:00,2418.35,2444.91,2558.48,-0.18953828587739902,-418.0985596754176,4.0,zone,TREND,31.0066
FILUSDT,2025-06-26 22:30:00,2025-06-27 05:00:00,2.198,2.22,2.373,-0.12571428571428692,-138.65526308960563,3.5,zone,TREND,35.7773
HBARUSDT,2025-06-27 12:00:00,2025-06-27 16:00:00,0.1447,0.1468,0.1468,-1.0,-23.103272296532417,4.0,zone,RANGE,20.5821
SOLUSDT,2025-06-30 07:00:00,2025-06-30 08:00:00,144.8,151.5,130.58,0.47116736990154634,518.3030983681767,3.5,momentum,TREND,36.3338
XRPUSDT,2025-06-30 19:30:00,2025-06-30 23:00:00,2.2953,2.2589,2.1594,-0.26784400294334076,-401.35798349000856,4.0,momentum,TREND,31.2764
LINKUSDT,2025-06-30 20:45:00,2025-07-01 00:00:00,13.546,13.339,12.93,-0.3360389610389595,-370.5272521337209,3.0,momentum,TREND,31.0733
OPUSDT,2025-07-01 06:00:00,2025-07-01 13:00:00,0.5412,0.5452,0.5586,-0.22988505747126495,-43.950895863865256,5.0,zone,TREND,30.1127
1000PEPEUSDT,2025-07-01 11:00:00,2025-07-01 12:00:00,0.0091,0.0093,0.0093,-1.0,-2.1975447931932477,3.5,zone,TREND,37.6389
BTCUSDT,2025-07-02 06:30:00,2025-07-03 02:00:00,106872.0,108658.6,106435.8571,4.0963638293778954,9000.052596243704,4.0,momentum,TREND,33.0892
BTCUSDT,2025-07-02 08:00:00,2025-07-03 02:00:00,107688.1,108658.6,106435.8571,0.7750093851600123,4888.923678861797,4.0,momentum,TREND,33.0892
FARTCOINUSDT,2025-07-03 18:30:00,2025-07-03 19:00:00,1.1982,1.2076,1.0551,0.06568832983927375,76.73138922933582,3.5,zone,TREND,36.336
FARTCOINUSDT,2025-07-03 19:00:00,2025-07-04 02:00:00,1.2093,1.2216,1.0551,0.07976653696498034,143.7250835535564,4.0,zone,TREND,35.2527
WIFUSDT,2025-07-04 14:30:00,2025-07-04 22:00:00,0.8547,0.8422,0.8911,0.34340659340659535,146.15190495929153,3.0,momentum,TREND,31.7947
XRPUSDT,2025-07-06 09:15:00,2025-07-06 17:00:00,2.248,2.2685,2.177,0.2887323943661928,239.83892983581708,4.0,momentum,TREND,31.0358
AXLUSDT,2025-07-07 12:00:00,2025-07-07 22:00:00,0.3168,0.3143,0.3239,0.35211267605633856,29.27862984620757,3.5,zone,TREND,30.4093
AVAXUSDT,2025-07-07 20:30:00,2025-07-08 00:00:00,17.904,18.036,18.072,-0.7857142857142978,-920.1855094522512,3.5,momentum,TREND,31.2012
ENAUSDT,2025-07-08 01:00:00,2025-07-08 03:00:00,0.2505,0.2549,0.2549,-1.0,-51.334389015812114,3.5,zone,TREND,36.2208
AVAXUSDT,2025-07-08 01:15:00,2025-07-08 10:00:00,17.839,18.025999999999996,18.025999999999996,-1.0,-1166.6906594502714,3.5,zone,TREND,38.2283
FILUSDT,2025-07-08 04:45:00,2025-07-08 10:00:00,2.252,2.2706,2.2706,-1.0,-216.9567216759678,3.5,zone,TREND,32.5756
SOLUSDT,2025-07-08 13:00:00,2025-07-08 14:00:00,148.7646,150.86,145.69,0.6815195472581831,790.2326493873452,3.5,zone,TREND,38.0534
ETHUSDT,2025-07-08 16:30:00,2025-07-09 01:00:00,2574.0,2601.2,2371.42,0.13426794352848173,156.2163098855985,3.5,zone,TREND,35.1266
SOLUSDT,2025-07-08 17:00:00,2025-07-08 20:00:00,149.01,150.86,145.69,0.5572289156626586,648.3174068120638,3.5,momentum,TREND,34.6804
XRPUSDT,2025-07-08 17:30:00,2025-07-09 00:00:00,2.3036,2.3018,2.1556,-0.012162162162160848,-14.150273276509932,3.5,zone,TREND,39.4255
SOLUSDT,2025-07-08 23:00:00,2025-07-09 04:00:00,149.4287,150.43,147.01,0.41398271798900826,482.9971562954148,3.0,momentum,TREND,34.7481
SOLUSDT,2025-07-09 01:00:00,2025-07-09 04:00:00,151.41,150.43,147.01,-1.0,-472.7226736936928,3.0,momentum,TREND,34.7481
HBARUSDT,2025-07-09 05:00:00,2025-07-10 00:00:00,0.1564,0.17042,0.1458,1.3226415094339603,163.6793225274208,4.0,momentum,TREND,38.8135
1000PEPEUSDT,2025-07-09 06:00:00,2025-07-09 14:00:00,0.0098,0.010299999999999997,0.0097,5.0,5.8373510173830265,4.0,zone,TREND,35.2393
DOGEUSDT,2025-07-09 06:00:00,2025-07-09 14:00:00,0.172,0.17145,0.1599,-0.04545454545454504,-6.421086119121309,3.0,momentum,TREND,31.2717
FILUSDT,2025-07-09 06:30:00,2025-07-09 23:00:00,2.318,2.449,2.228,1.4555555555555555,1529.3859665543596,4.0,momentum,TREND,34.9283
HBARUSDT,2025-07-09 14:00:00,2025-07-10 00:00:00,0.16808,0.17042,0.1458,0.6782608695652101,27.318802761352508,4.0,momentum,TREND,38.8135
ARBUSDT,2025-07-10 17:00:00,2025-07-11 00:00:00,0.329,0.3884,0.3228,9.580645161290263,698.5851079246298,5.0,zone,TREND,32.8599
1000PEPEUSDT,2025-07-10 17:00:00,2025-07-11 07:00:00,0.0099,0.012548,0.0096,8.826666666666616,31.14231255529325,4.0,momentum,TREND,37.5813
1000PEPEUSDT,2025-07-10 18:00:00,2025-07-11 22:00:00,0.011574,0.012300000000000014,0.0096,2.8139534883721553,8.538262430190093,4.0,momentum,TREND,37.5813
1000PEPEUSDT,2025-07-11 00:00:00,2025-07-11 22:00:00,0.012222,0.012300000000000014,0.0096,0.14942528735635133,0.9173339801032117,4.0,momentum,TREND,37.5813
ETHUSDT,2025-07-11 17:30:00,2025-07-11 20:00:00,2984.2,2978.08,2481.1564,-0.012165943468915799,-14.352380579456154,3.5,zone,TREND,38.9926
HBARUSDT,2025-07-13 06:00:00,2025-07-13 11:00:00,0.1569,0.22550000000000023,0.152,14.0,809.2696438911274,5.0,zone,TREND,30.7121
ADAUSDT,2025-07-13 07:00:00,2025-07-13 21:00:00,0.5904,0.7315,0.5781,11.471544715447072,1664.5473287614827,3.0,momentum,TREND,30.8882
HBARUSDT,2025-07-13 07:00:00,2025-07-13 11:00:00,0.22638,0.22550000000000023,0.152,-0.08239700374529833,-10.381301554285768,5.0,zone,TREND,30.7121
ADAUSDT,2025-07-13 11:00:00,2025-07-13 21:00:00,0.7288,0.7315,0.5781,0.2000000000000033,31.85172067793099,3.0,momentum,TREND,30.8882
ADAUSDT,2025-07-13 12:00:00,2025-07-13 21:00:00,0.7391,0.7315,0.5781,-0.5507246376811538,-89.65669524158164,3.0,momentum,TREND,30.8882
FARTCOINUSDT,2025-07-14 01:15:00,2025-07-14 06:00:00,1.3006,1.3662,1.234,0.9849849849849867,781.7693118225037,5.0,zone,TREND,34.995
1000PEPEUSDT,2025-07-14 02:00:00,2025-07-14 05:00:00,0.011,0.012799999999999988,0.0108,9.0,21.450987214641707,3.5,momentum,TREND,37.0157
FARTCOINUSDT,2025-07-14 02:00:00,2025-07-15 01:00:00,1.3643,1.2627,1.234,-1.0,-1210.7890561153408,5.0,zone,TREND,34.995
OPUSDT,2025-07-14 05:00:00,2025-07-14 14:00:00,0.5425,0.6714,0.5296,9.992248062015488,1536.2672804833387,3.5,zone,TREND,31.0377
OPUSDT,2025-07-14 06:00:00,2025-07-14 14:00:00,0.6792,0.6714,0.5296,-0.37864077669903345,-92.96264381512867,3.5,zone,TREND,31.0377
HYPEUSDT,2025-07-14 14:45:00,2025-07-14 16:00:00,48.171,47.3462,47.3462,-1.0,-2405.9082732061465,4.0,zone,RANGE,21.6832
AAVEUSDT,2025-07-15 15:00:00,2025-07-16 02:00:00,297.0746,326.68,289.86,4.103540043800098,4862.164158819806,3.5,zone,TREND,34.9213
AAVEUSDT,2025-07-15 16:00:00,2025-07-17 01:00:00,320.51,317.31,289.86,-0.5306799336650088,-525.5434923434004,3.5,zone,TREND,34.9213
AAVEUSDT,2025-07-15 17:00:00,2025-07-17 01:00:00,329.07,317.31,289.86,-0.8060315284441406,-1931.3723343620022,3.5,zone,TREND,34.9213
WIFUSDT,2025-07-16 05:30:00,2025-07-16 15:00:00,1.0598,1.082,0.9522,0.2063197026022304,249.47796143738404,3.5,zone,TREND,35.834
HBARUSDT,2025-07-16 16:00:00,2025-07-16 22:00:00,0.1748,0.2364,0.1706,14.66666666666663,745.6241781035749,3.5,zone,TREND,32.7919
OPUSDT,2025-07-16 16:00:00,2025-07-16 23:00:00,0.6505,0.7094,0.5876,0.9364069952305263,712.9425988685165,3.5,momentum,TREND,39.894
AVAXUSDT,2025-07-17 05:30:00,2025-07-17 12:00:00,22.435,22.806,19.371,0.12108355091383884,145.95860632495862,3.5,zone,TREND,39.8902
LINKUSDT,2025-07-17 06:30:00,2025-07-17 12:00:00,16.92,17.021,14.212,0.0372968980797633,89.91813046249366,4.0,momentum,TREND,36.9033
FARTCOINUSDT,2025-07-17 14:30:00,2025-07-17 20:00:00,1.538,1.4601,1.1809,-0.2181461775413052,-263.21877701359995,3.5,zone,TREND,32.3443
HBARUSDT,2025-07-17 18:00:00,2025-07-18 02:00:00,0.1992,0.2831999999999997,0.1932,14.0,1013.5578591541349,3.5,zone,TREND,32.3067
HBARUSDT,2025-07-17 19:00:00,2025-07-18 02:00:00,0.2484,0.2831999999999997,0.1932,4.950213371265949,419.9025416495677,3.5,zone,TREND,32.3067
HBARUSDT,2025-07-17 20:00:00,2025-07-18 02:00:00,0.25164,0.2831999999999997,0.1932,3.073028237585178,380.8081670821942,3.5,zone,TREND,32.3067
BTCUSDT,2025-07-18 02:45:00,2025-07-18 04:00:00,120140.7,120000.0,115200.0,-0.028477746068370308,-34.58257027064858,3.0,momentum,TREND,30.0238
UNIUSDT,2025-07-18 05:00:00,2025-07-18 10:00:00,8.854,10.604,8.5589,5.930193154862764,14400.867241057646,4.0,momentum,TREND,32.9246
FARTCOINUSDT,2025-07-18 05:30:00,2025-07-18 08:00:00,1.5392,1.4672,1.3214,-0.3305785123966935,-802.7760893196879,4.0,momentum,TREND,30.9307
UNIUSDT,2025-07-18 06:00:00,2025-07-18 14:00:00,10.691,10.329499999999998,8.5589,-0.5505635089856862,-2974.8077186527903,4.0,momentum,TREND,32.9246
UNIUSDT,2025-07-18 08:00:00,2025-07-18 14:00:00,10.715,10.329499999999998,8.5589,-0.5664119894211007,-3172.305326530145,4.0,momentum,TREND,32.9246
BCHUSDT,2025-07-20 00:00:00,2025-07-21 01:00:00,509.9223,536.6,500.2,2.7439700482396105,6867.903079766628,4.5,zone,TREND,33.3619
BCHUSDT,2025-07-20 01:00:00,2025-07-21 01:00:00,522.4,536.6,500.2,1.1544715447154552,3655.6458664984757,4.5,zone,TREND,33.3619
LTCUSDT,2025-07-20 03:00:00,2025-07-20 10:00:00,95.49,117.54,93.055,9.055441478439475,11332.4659754067,3.5,momentum,TREND,35.7253
BCHUSDT,2025-07-20 11:00:00,2025-07-21 01:00:00,532.2,536.6,500.2,0.5499999999999972,1132.7353389150112,4.5,zone,TREND,33.3619
WIFUSDT,2025-07-21 21:00:00,2025-07-22 03:00:00,1.2179,1.2605,0.9845,0.18251928020565544,249.39388396440484,3.5,zone,TREND,33.658
VIRTUALUSDT,2025-07-22 20:00:00,2025-07-23 00:00:00,1.9393,1.9285,1.874,-0.16539050535987648,-147.70560020596758,3.5,zone,TREND,35.4673
TAOUSDT,2025-07-22 22:30:00,2025-07-23 06:00:00,448.39,447.28,408.5571,-0.02786641193586241,-76.22268704765419,4.0,momentum,TREND,32.5
AVAXUSDT,2025-07-23 04:30:00,2025-07-23 06:00:00,25.757,25.494,21.7394,-0.06546196734368817,-89.4803505889566,3.5,zone,TREND,32.502
WIFUSDT,2025-07-23 04:30:00,2025-07-23 13:00:00,1.2692,1.197,1.0809,-0.38343069569835364,-524.1136872273413,3.5,zone,TREND,38.1379
VIRTUALUSDT,2025-07-25 00:00:00,2025-07-25 08:00:00,1.6907,1.54,1.8443,0.9811197916666673,2054.7294499324016,5.0,momentum,TREND,33.5083
VIRTUALUSDT,2025-07-25 01:00:00,2025-07-25 08:00:00,1.544,1.54,1.8443,0.07104795737122561,54.53827338904851,5.0,momentum,TREND,33.5083
XAUTUSDT,2025-07-25 08:30:00,2025-07-25 19:00:00,3348.55,3340.9,3375.7,0.2817679558011121,387.15006541704713,3.0,momentum,TREND,37.721
VIRTUALUSDT,2025-07-25 15:00:00,2025-07-25 20:00:00,1.5927,1.54,1.7392,0.3597269624573375,724.0996723516652,4.0,momentum,TREND,31.1688
FARTCOINUSDT,2025-07-25 15:15:00,2025-07-25 20:00:00,1.2989,1.2888,1.4528,0.06562703053931117,138.77432050762468,4.0,momentum,TREND,33.9415
BCHUSDT,2025-07-27 02:00:00,2025-07-27 15:00:00,547.9,593.3,509.4,1.1792207792207787,3255.2467288827365,4.0,momentum,TREND,34.9251
BCHUSDT,2025-07-27 08:00:00,2025-07-27 15:00:00,583.9,593.3,509.4,0.49735449735449677,673.9938161122833,4.0,momentum,TREND,34.9251
LINKUSDT,2025-07-27 22:15:00,2025-07-28 08:00:00,19.189,19.19,18.778,0.002433090024333866,3.406081499661513,3.5,zone,TREND,36.7936
DOTUSDT,2025-07-28 02:15:00,2025-07-28 10:00:00,4.2288,4.2444,3.9445999999999994,0.05489092188599594,153.68354780579313,4.5,zone,TREND,33.7843
DOGEUSDT,2025-07-28 05:00:00,2025-07-28 06:00:00,0.2811,0.2673,0.2673,-1.0,-193.18613049756672,3.5,zone,TREND,31.4784
ARCUSDT,2025-07-28 14:30:00,2025-07-29 00:00:00,0.0252,0.02352,0.02577,2.947368421052628,23.51527943273403,5.0,zone,TREND,35.3481
ARCUSDT,2025-07-28 15:00:00,2025-08-05 23:00:00,0.02493,0.01764,0.02577,8.678571428571425,102.03951610989941,5.0,zone,TREND,35.3481
ARCUSDT,2025-07-28 20:00:00,2025-08-05 23:00:00,0.02407,0.01764,0.02577,5.69026548672567,90.00193259076177,5.0,zone,TREND,35.3481
VIRTUALUSDT,2025-07-29 20:00:00,2025-07-30 17:00:00,1.5748,1.3435,1.6194,5.186098654708525,3237.822033249128,4.0,zone,TREND,34.625
XRPUSDT,2025-07-30 18:30:00,2025-07-31 05:00:00,3.102,3.1458,3.2357,-0.3275991024682125,-463.8887485284082,3.5,zone,TREND,30.6759
TAOUSDT,2025-07-31 07:30:00,2025-07-31 08:00:00,380.0,378.55,434.57,0.026571376214036813,75.12824160444414,4.5,momentum,TREND,33.5037
BTCUSDT,2025-07-31 18:30:00,2025-08-01 13:00:00,117799.8,115841.6,119427.2,1.2032690180656287,1701.5209367288603,3.0,momentum,TREND,32.6887
1000PEPEUSDT,2025-08-02 02:00:00,2025-08-02 04:00:00,0.0119,0.010549,0.013,1.2281818181818211,19.219184179661937,3.5,momentum,TREND,36.7936
WIFUSDT,2025-08-02 06:15:00,2025-08-02 07:00:00,0.8717,0.8893,0.9911,-0.14740368509212692,-209.70909994441516,3.5,zone,TREND,37.7595
HYPEUSDT,2025-08-02 17:30:00,2025-08-03 02:00:00,37.27,37.039,40.419,0.07335662114957196,104.28649070814849,3.5,zone,TREND,32.7703
BTCUSDT,2025-08-05 04:00:00,2025-08-05 08:00:00,114350.6,114480.0,119127.5,-0.027088697690969946,-77.04884256148351,4.0,zone,TREND,36.5055
AXSUSDT,2025-08-05 08:00:00,2025-08-05 11:00:00,2.392,2.329,2.49,0.642857142857138,895.7171419733579,3.0,momentum,TREND,39.9491
NEARUSDT,2025-08-05 08:00:00,2025-08-05 10:00:00,2.6766,2.506,2.745,2.4941520467836296,2425.545149534219,3.0,momentum,TREND,35.5275
